date,CLEARNESS_INDEX,CLOUD_AMOUNT_DAY,EVAPORATION_LAND,EVAPOTRANSPIRATION,EVAPOTRANSPIRATION_ENERGY_FLUX,LONGWAVE_RADIATION,PRECIPITATION_AVG,PRECIPITATION_MAX,PRECIPITATION_MIN,RELATIVE_HUMIDITY,SOIL_HEAT_FLUX,SOIL_TEMP_LAYER1,SOIL_TEMP_LAYER2,SOLAR_RADIATION,SURFACE_PRESSURE,TEMPERATURE,TEMPERATURE_MAX,TEMPERATURE_MIN,WIND_SPEED,source
2026-03-30,0.5546639427553393,53.440326869359296,3.398641577402811,4.070284053810695,115.59606712822372,340.8623521212717,0.0,0.0,0.0,66.36107763726442,4.515968907574151,15.347513208672183,14.267398830816909,15.66749806724577,96.9764704554414,14.693601375590042,22.65057547830981,8.426016952747878,3.592433390847155,Synthetic deterministic publication-reference demo; not NASA POWER
2026-03-31,0.6671223054075124,39.94532335109851,3.3877802384620974,4.511373710040618,128.12301336515355,324.41603357408263,0.7910729488571677,0.9097338911857428,0.6724120065285926,77.40896942614062,4.259551693700056,17.6538357591408,15.361074153336581,14.055662480250934,97.06802271497172,14.792967336424141,22.599657393196203,8.423944418971034,2.290735038974086,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-01,0.5991725074078496,48.099299111058045,3.2319306507146495,3.912981878036567,111.12868533623849,343.71410341335263,0.0,0.0,0.0,85.17085170342231,1.8924083398964258,17.542392913838967,15.504714629860176,15.638976045880767,95.88691961364943,15.740912139659994,22.812921762911202,8.337291022419166,3.1580174191535946,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-02,0.6494522075269222,42.06573509676933,3.490725651076032,4.342578784625474,123.32923748336347,332.0421787141104,0.0,0.0,0.0,69.08878969783322,0.0636394587035145,20.21843110533495,19.11290478796472,18.81035594265105,97.27420571437686,17.688143561972137,25.56883561810741,10.28592067370262,3.6284731640139314,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-03,0.6027700319939393,47.667596160727285,2.9844443797147617,3.766890524039116,106.9796908827109,340.1113765280699,0.0,0.0,0.0,72.8277728437242,5.189829337083383,20.04233885514897,18.417015438476632,12.985751020908813,97.14955509089447,18.034039605961063,25.500655016535745,11.585754772970864,3.931009232687522,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-04,0.5121662481484774,58.540050222182714,3.2708516216555714,3.6176551551038,102.74140640494792,343.63313305223727,0.0,0.0,0.0,65.72366692633956,3.381891311272777,17.965909239684613,17.86593680116309,14.917412057933335,97.56588981224672,17.44187015241666,24.029921091306228,11.385211649725601,2.2115234347307062,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-05,0.5498138179618834,54.02234184457398,3.203822608271244,3.8089828101027297,108.17511180691751,353.07395472081043,9.031315625173795,10.386012968949863,7.676618281397725,68.54515077581718,3.9017925056826437,19.423397581756902,17.55836691882939,16.402747971571653,97.60155579339863,17.592609807478453,24.719053463185986,11.50684551575824,2.4376654250946443,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-06,0.6155190474397922,46.137714307224925,2.9650876109331064,3.6834130443396127,104.608930459245,356.2326038392127,9.361114784234719,10.765282001869926,7.956947566599511,69.77106911124301,-0.5858109647388205,20.850901194896664,19.045353198830686,16.065275837661154,95.8108134309444,18.795772522470482,26.715954703835216,13.16790819616423,1.6624765793095047,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-07,0.44513819644561103,66.58341642652668,3.0586101828207624,3.911458165520248,111.08541190077503,352.22664426583276,3.8147744552605385,4.386990623549619,3.2425582869714575,63.636373723958634,2.0014702590399764,19.64721558446538,18.796309674645464,14.70957767985882,96.46521245825524,18.39529582453253,26.66784116401657,12.068984239113636,2.440089472801823,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-08,0.7060626534598804,35.27248158481436,3.8232797605318742,3.965278622502376,112.61391287906747,359.3378754788228,0.0,0.0,0.0,74.58593549998464,-2.858580748425177,19.782428476526352,18.928344627904966,18.603643511970038,96.70206207787085,18.239035394421485,25.17962631272146,11.95395159487554,1.5434322960587121,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-09,0.7455472425863756,30.534330889634923,3.814966410531141,4.252925465207489,120.78308321189267,345.0494618645647,0.0,0.0,0.0,56.76407318319996,2.1916990251979898,19.69918490729129,18.10829983545261,19.719689790740865,97.61173998109454,18.32658832202033,27.173475624470115,11.217404928520944,1.9919442798950424,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-10,0.5533261383970854,53.600863392349744,3.111816023049675,3.8399754689216126,109.05530331737378,357.0027436039353,0.0,0.0,0.0,75.53285297108022,-3.944507796943669,19.861563958888414,20.173229972941307,16.936450819571807,96.69779104395064,19.641290680934862,28.38253882113937,12.657863856533936,2.8342670236326026,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-11,0.8327784564308343,20.066585228299882,4.121026568529647,5.030734101470668,142.87284848176697,344.8157409947116,0.0,0.0,0.0,70.68407915551515,3.614911721617304,18.359438542979053,16.09605710899468,18.766883955301424,96.19610374035251,16.252922618273736,23.987298231741406,8.229436511637322,2.457751806945735,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-12,0.5516656714694206,53.80011942366952,3.711982632495966,4.677087497054445,132.82928491634624,353.78601535445773,0.0,0.0,0.0,60.19645162979884,3.1815766191517003,21.303824356824418,19.983107995358466,16.427339434099032,95.73900865928458,20.199833305296103,28.079434476162334,12.602162428124512,1.6120437327165027,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-13,0.5895598386072118,49.25281936713457,3.196139817337674,4.107433061111208,116.6510989355583,342.27941542677644,0.0,0.0,0.0,72.84038988856915,3.2571292087966066,16.54531969419423,16.40439881903198,15.884806707943808,96.49059640133154,16.498597397212034,24.88904474555664,9.932520453706893,1.508843614316113,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-14,0.6486231021763602,42.16522773883678,3.886230716161018,4.541425639197624,128.97648815321253,345.2260325320973,0.0,0.0,0.0,66.13494963266815,-3.5698151021263618,21.46887062676538,20.996501897117167,17.103070806542284,96.56420111788785,20.73452573965934,29.271838049672816,14.112816216942008,3.270073702907584,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-15,0.8531538194234924,17.6215416691809,4.469963210328716,4.965164332489908,141.01066704271338,345.68444587789,0.0,0.0,0.0,71.95972536502572,-1.747805043024141,20.48874673876415,19.322003046006053,21.563033212692602,95.93688753473796,18.58117274959654,25.767414367948753,11.976413258916002,1.92538858763732,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-16,0.5879684902389808,49.4437811713223,3.6408897252588606,4.048644576824937,114.98150598182819,346.81631795818845,0.0,0.0,0.0,68.6647539705853,3.462308450219493,19.258036916228534,17.415403667704634,18.0678797993064,96.19862028769272,17.033694032569517,24.059700004207926,11.400860831562586,2.9796718060800083,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-17,0.7360540707273937,31.673511512712764,3.87867159716976,4.50280166149036,127.87956718632623,348.63227011349784,9.545961548934955,10.977855781275197,8.114067316594712,73.19301097367139,-0.4857039010834405,19.556622246403535,19.120867187314982,20.182613225454546,96.49451677493883,18.728846975391303,25.32564957994814,12.40434959142064,3.498404893876109,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-18,0.6763527859122702,38.83766569052757,3.556540677978849,4.294186897295108,121.95490788318106,360.8663957211752,0.0,0.0,0.0,65.65245790147138,-0.48242512355976896,21.978292733966256,20.982849285841873,18.981308465334838,96.19296648403656,20.48142011074172,26.797775932720107,13.965742304030274,2.233875066504668,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-19,0.6260996453698477,44.868042555618274,3.5656059296271154,3.96265678499671,112.53945269390655,356.0213431043972,0.0,0.0,0.0,75.26815923296208,3.099057730513973,19.711609794930954,18.87277974860976,19.63451826565207,95.77611748655976,18.34178961209337,24.737435416943207,12.598256590968742,4.48390683221338,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-20,0.6868177443754342,37.58187067494789,4.13136967366773,4.585234246538898,130.2206526017047,348.61038409091486,0.0,0.0,0.0,69.14009760897991,4.027794611896127,22.233917094996617,20.058514272268216,16.57424958045855,97.28969883750835,20.145488329486852,26.65531509287887,13.880438393464544,3.0624953982212113,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-21,0.7716341090472891,27.40390691432531,4.082201289181255,5.104226052682306,144.9600198961775,355.4020591176706,0.0,0.0,0.0,74.13622204234198,-2.4991545558477037,21.32584460893898,20.31522511685048,22.32364346358782,97.21414651013129,20.19965782108361,28.312284084424014,14.147765670522618,2.4806346572676325,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-22,0.6154623303590067,46.1445203569192,3.5159784462616126,4.44991126280415,126.37747986363786,344.19195765241136,0.0,0.0,0.0,65.92839581746827,2.287297813884176,21.067337629840736,21.479121029520464,18.203259589453474,96.97670125612218,20.25607638905189,27.921853360151985,13.832120585599036,3.45775472463205,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-23,0.6839307992831288,37.92830408602454,3.9432714559362996,4.802378950271001,136.3875621876964,351.3410956129649,0.0,0.0,0.0,68.00966453322101,2.7281669119080734,20.031373458203923,20.45721643621766,18.92338004099911,96.53077246683945,20.476458189962127,28.759350755212672,13.686318749055065,1.7181982816134111,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-24,0.6697313728630491,39.632235256434114,3.7640883993342293,4.294018552373492,121.95012688740717,362.1542468268065,3.8809836814343335,4.4631312336494835,3.2988361292191835,74.10600140849772,5.657715513595287,24.021854612656213,22.176083014788222,18.247047931299225,96.0907448140471,21.583912405701618,29.283668047038937,15.561475687242137,2.42952047209915,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-25,0.6480306610640927,42.236320672308885,3.479042542390721,4.548336578459711,129.17275882825578,363.39891261030556,0.0,0.0,0.0,73.83183040597788,-1.2661844653541274,22.606526872283634,21.351645314946666,21.331599656534152,96.19128035976563,20.93467012873647,28.93489889649412,13.77876928974348,2.668498762435658,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-26,0.6876757932622035,37.478904808535574,3.437129626964345,3.944635422385183,112.02764599573919,351.9125525923541,0.0,0.0,0.0,78.5289903497613,4.134359536275314,22.945666881820348,20.545222955025658,17.897941189536397,96.66066099531558,20.758970215381023,28.3227034597116,14.549064045218117,1.12021382063455,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-27,0.578304442697944,50.60346687624671,3.4893292597413077,4.018823399702291,114.13458455154506,363.7234963712275,0.0,0.0,0.0,67.91925630623385,-3.3061175598231367,24.906715477613037,23.319669294060752,16.190120736132695,96.51331822023792,23.308250030569532,31.477795228206713,15.546757623981566,4.125673646134405,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-28,0.597978996450473,48.24252042594323,3.7888771994386508,4.221402969354425,119.88784432966565,354.08148585792605,3.1420453778825808,3.6133521845649677,2.6707385712001934,78.38720819461273,1.7509471023105145,21.282137878629957,20.509136066746617,18.290163961175217,97.22387711628802,20.23850016048917,28.26977529462986,14.245354217200388,2.994582621302303,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-29,0.7280726123291031,32.63128652050762,3.6367836429205522,4.349266159452042,123.51915892843799,354.12956084573335,0.0,0.0,0.0,67.34124680775537,-1.5329083037864206,22.3702344337765,21.282999498757597,19.70113523701704,97.18956670412112,21.320994682123157,28.255969858747008,14.282196291996012,3.0285541719526994,Synthetic deterministic publication-reference demo; not NASA POWER
2026-04-30,0.7332091241811236,32.01490509826517,3.894668830126794,4.750476678572566,134.91353767146086,362.11759888819824,0.0,0.0,0.0,69.88632215146944,1.5365146304668893,24.16073878904102,23.06458002101662,19.145562088762567,97.07554731258256,22.92855887265176,31.451852301564166,16.397509605524622,2.646625822283266,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-01,0.7000482012361894,35.99421585165727,3.3415436621675147,4.144653928720547,117.70817157566351,376.8600063140477,0.0,0.0,0.0,79.9026624882314,4.189742005645252,22.473258872152787,22.940500190312605,20.55651611808165,96.33228377237471,22.83612050228331,29.652018425978113,17.50697706947699,2.9212536940590783,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-02,0.7051141585423442,35.3863009749187,3.6219818497314984,4.232778133302493,120.2108989857908,363.3804206112778,0.0,0.0,0.0,66.28364947098787,3.4375638278002283,24.30879524976918,23.379897573514796,20.117046969017373,96.61068998176756,23.20705791389263,32.115495249352,17.961435402750162,3.0178206077416503,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-03,0.7039899849430457,35.52120180683452,3.355171214285577,4.582469945121923,130.1421464414626,352.3718833162378,0.0,0.0,0.0,73.43683021197401,-1.7815944388096268,24.53763440066411,24.09035972941722,18.455678465230193,96.67698744044706,23.046875846656405,31.93254773444179,15.88131477437891,3.186394114406863,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-04,0.6937840822380863,36.745910131429646,3.4300105709330477,4.232654988240835,120.20740166603971,354.3220445627649,0.0,0.0,0.0,64.91505640024617,3.7977963236980585,22.920056726572646,22.41337109142732,18.299360006444505,97.06384755537813,22.184346194493838,29.375068630233173,18.214179480761636,2.8354341515641597,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-05,0.6778899404222047,38.65320714933543,3.1685880326019134,4.073976353140909,115.7009284292018,358.8373477214643,0.0,0.0,0.0,71.60146543225518,4.806641157167977,24.981498121720023,24.072633431498513,20.644618848146603,95.51872904574353,23.519201296086983,30.559572200089846,18.279850835408688,2.73640546838905,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-06,0.6853588189909192,37.75694172108969,3.387544245833964,3.948169261161214,112.12800701697847,366.84303597474207,0.0,0.0,0.0,61.159780033542,2.355108550320794,22.869129882275896,21.99034851849222,19.028213892638817,96.11402769018184,22.441493078649746,31.038489076732763,16.932388642857717,3.4765592934291702,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-07,0.7652690129137625,28.167718450348502,3.475341390326977,4.49095290684821,127.54306255448915,354.93604698369023,0.0,0.0,0.0,58.632946285851574,3.852683102551575,26.916640715461728,25.197431206284033,19.534184412697908,97.09958389659369,24.820546068702864,30.984866509573717,18.614164997530338,3.3395944572714718,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-08,0.7893033526187005,25.28359768575593,3.5666463827684693,4.599572685796085,130.62786427660882,361.6206884815462,0.0,0.0,0.0,65.51832153653633,1.7137686453647458,23.342830316821082,22.656274311014066,22.03572057308246,95.80196206624062,23.0404323775462,30.317126201466696,16.58222654083544,2.7744583556300775,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-09,0.8280818475173779,20.63017829791465,4.394568152836799,5.2546587328271555,149.2323080122912,363.8531764190234,3.015390185041068,3.467698712797228,2.5630816572849078,63.565928718295964,4.922917175463693,25.967947816355256,25.081146178838736,23.17025298602159,96.2385776739925,24.828289816350388,33.153796888114435,17.977036122330542,1.729852577541155,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-10,0.5578500316152004,53.05799620617594,3.954898381444406,4.774655194413468,135.60020752134247,368.8997125980643,0.0,0.0,0.0,60.43853674276706,2.2871145867776166,23.47371266175683,22.787547609200335,20.67345230356295,96.50436277042922,23.29629438069856,30.566064899236434,15.629949709276168,2.5572475552245506,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-11,0.6036568255500019,47.56118093399977,3.5619716107613058,4.06969787019568,115.5794195135573,361.02649055385973,0.0,0.0,0.0,71.29233426895847,2.2562836011682967,23.015366617762645,22.429492666009743,18.722084081535442,97.31844264449404,21.990902998525666,28.342720477431232,16.07103071658453,2.880328060058727,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-12,0.8565025119504008,17.2196985659519,3.9138202010474523,5.14638042403181,146.1572040425034,364.48878710420547,0.0,0.0,0.0,71.79904907643161,5.1519145325958435,23.5304237169071,24.05969522950944,23.00682754056509,96.72211569722433,23.106279329346876,30.527215362688406,17.203630009724215,2.7890464997208078,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-13,0.6802221680015618,38.37333983981259,3.4661689339862485,4.27886654932577,121.51981000085185,351.62765238743833,0.0,0.0,0.0,62.618329266387256,3.1856189671230077,24.036178710876747,22.638061079425974,22.01068847295896,96.31310753378074,23.15699136940106,30.18762173412189,17.546347972019838,2.7183400539669367,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-14,0.7861767649057938,25.65878821130474,4.330609659567601,4.625522396558958,131.3648360622744,370.19328722101335,6.001416508271417,6.901628984512128,5.101204032030704,69.04904840525379,2.236473439249153,25.078135515894683,24.726452275799534,22.093807438846316,96.58273906766436,24.842546357946077,31.487882084468414,19.240823560103312,1.5831655825683435,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-15,0.7097526591693051,34.82968089968339,3.0430980100676437,4.10151158452663,116.48292900055628,365.162887317789,0.0,0.0,0.0,62.41280597878076,2.5116190723923446,26.05346349998407,24.948001228452636,19.629941080885516,96.77466547694898,24.214905523058835,31.067659494530062,18.42188269461458,1.8558666468602785,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-16,0.7350435090194952,31.794778917660576,3.3302655401077863,4.087205989920655,116.0766501137466,347.21583555577155,5.0148896287443,5.767123073055945,4.262656184432656,62.08111960481379,1.214224524115839,25.588224430795677,24.244497818596123,23.086862712664573,97.47206615799884,24.036460101931127,30.923448563013604,19.09349250365155,1.234585930478198,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-17,0.8097026778570683,22.835678657151803,3.644675652357403,4.595985554080773,130.52598973589394,373.2273319041033,0.0,0.0,0.0,62.89312558291713,0.36586008668155334,24.927673426140053,25.38604663469846,23.604717902331846,96.45713690112493,24.041414463097666,32.334147382773885,17.664100548575554,1.8406061099380064,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-18,0.8220324664539097,21.356104025530836,4.274048764826162,5.264691582981555,149.51724095667615,366.6764628001003,0.0,0.0,0.0,62.19407988643054,1.6013671868507715,26.8614963470803,25.840875349953954,26.11704003625465,96.88024867563581,25.244384529025645,33.44175136852662,18.70235079545343,1.8046171626341552,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-19,0.8037375372003198,23.551495535961624,3.820884295887151,5.11705152703464,145.32426336778377,366.2871159301248,0.0,0.0,0.0,58.46983397234984,3.977245928908303,26.632677400506562,27.354294308953623,22.5724130477153,96.4957354032103,26.54028895256114,34.81110408340382,19.296029222900245,2.2851993399371096,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-20,0.8030886232352097,23.629365211774836,3.45743517035696,4.548566973471206,129.17930204658225,348.01131951800016,0.0,0.0,0.0,62.12728104484388,4.927958747782188,24.17652982484683,24.64287971991037,21.800548832335807,96.37870655115846,23.856733349689318,31.204483740489422,17.79917094634788,2.259134927198852,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-21,0.6358655424001934,43.696134911976785,3.760383389316182,4.496728142865274,127.70707925737379,369.22957069809786,0.0,0.0,0.0,57.00201256195841,1.997881638270461,26.24869423641176,26.180474200298097,18.83318044966397,96.46702376194384,25.453478907993524,33.79815988739654,18.446168390092446,1.824558717212426,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-22,0.5570237313721683,53.1571522353398,3.6659476876527832,4.217864010940522,119.78733791071082,369.35965113702247,0.0,0.0,0.0,64.69597751536989,3.478171377307912,26.73234334909072,25.953496217600254,17.4751187198093,96.99636888485114,25.206682942410776,33.014287749211604,19.327601703779337,2.423947659630934,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-23,0.8579858922017132,17.041692935794426,3.1786067626553796,4.1932159322648666,119.0873324763222,362.11984307251896,0.0,0.0,0.0,69.13943329490922,2.670377845244495,23.05959899540978,23.85321129084367,19.801700908268806,96.55260051584497,23.554364694510777,30.569868366309862,16.788091795671548,3.054745465649395,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-24,0.7439573898393855,30.725113219273737,4.419204874134715,5.001676874171265,142.0476232264639,358.9750097749791,0.0,0.0,0.0,66.17456385968637,2.920627207071008,24.75479888164744,24.197748560364996,21.93571639049287,96.31636844303334,24.483906706193245,31.842663297660728,17.69284621081284,3.3755970136765714,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-25,0.7062740376501617,35.24711548198059,3.7866918309756716,4.753657021537021,135.00385941165138,371.24663683147804,0.0,0.0,0.0,63.53759357166456,5.216322060173454,27.412100111886218,26.40030243585002,22.400695375387333,95.66456521477053,26.205531008529896,34.14480034267385,18.51761430415571,1.8332980378563106,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-26,0.933825046380707,7.940994434315169,4.586103657953823,5.563415426478596,158.00099811199212,362.7646551793216,0.0,0.0,0.0,62.541192505090024,-0.693895284210418,24.696578221688195,24.33833035305581,24.357299496911892,97.42596295601085,23.367947725942237,32.231978703971244,17.810789029927633,1.3852832931069832,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-27,0.9186603018571098,9.760763777146822,4.033568593981224,4.563313139817289,129.598093170811,358.4387521709802,4.44740417826375,5.114514805003313,3.7802935515241876,64.81247051656707,1.2423950514075135,26.26367320781154,23.890479591979737,23.939421368411633,97.35569860569424,24.307566288153545,32.529962783604375,17.315595367317798,2.773726674092337,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-28,0.799344203906398,24.078695531232235,3.5581147484395403,4.741616297803112,134.66190285760837,364.49789948491633,0.0,0.0,0.0,70.28459447857574,4.431770137481764,23.941973250702652,23.98972917139198,22.737533504706636,95.83266020651256,23.482356347442412,30.876538598283403,16.544839579115983,2.7979077190929678,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-29,0.6701927767299198,39.576866792409625,2.9250072793335513,4.202091030584295,119.33938526859399,369.83605153521825,0.0,0.0,0.0,64.28669039102307,0.12488629214858582,28.168511398846256,27.42365016059312,19.98307513325023,96.35509557140756,27.52829008111361,35.62140090630902,21.217456071437713,1.7442578707446659,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-30,0.6681694786506963,39.819662561916445,3.2859631231157835,4.322549501188322,122.76040583374835,361.3494104479631,0.0,0.0,0.0,62.13466383855669,0.664587937655843,25.180836804054024,24.988721106002323,20.50913910741254,95.98117136490005,24.122948620587945,30.773527814711514,19.12318415218165,3.1642284366397835,Synthetic deterministic publication-reference demo; not NASA POWER
2026-05-31,0.8377048876770192,19.475413478757694,4.625055491427708,5.624082469086287,159.72394212205054,376.22139150913443,0.0,0.0,0.0,70.26418934847776,2.031635563268056,27.74163505181994,26.045457352308834,26.307139907005876,96.51481348142457,25.949887133804992,33.559298223106644,20.725623714581886,3.123880069845006,Synthetic deterministic publication-reference demo; not NASA POWER
2026-06-01,0.687186735559507,37.537591732859156,3.9271994229110896,5.048290209362408,143.37144194589237,376.6238601118477,0.0,0.0,0.0,69.08812666170844,5.049394688612665,27.513554488119723,26.35042038105736,23.874749530964976,97.40029857216103,26.24637010982522,34.19562035846987,19.217498715199703,3.3140322175193333,Synthetic deterministic publication-reference demo; not NASA POWER
2026-06-02,0.768080305161196,27.830363380656483,3.22270294091903,4.231780441775139,120.18256454641394,375.02719943960335,0.0,0.0,0.0,56.486258402700074,6.476737023953347,29.475732421796785,27.579101892677738,21.557483116111246,97.19561776822968,27.57232976494225,35.93267320363637,20.82382349459584,1.87064296886278,Synthetic deterministic publication-reference demo; not NASA POWER
2026-06-03,0.8730128769847543,15.238454761829491,4.963970168173585,5.637550731063302,160.1064407621978,365.45415913511573,0.0,0.0,0.0,67.2304678596453,0.14708486411658406,26.857501682430453,24.311790731834254,28.035449791666597,96.79031797083586,24.444958538381623,32.59761784548394,19.06822719076816,2.166953816001903,Synthetic deterministic publication-reference demo; not NASA POWER
